id,endereco_tse,cep,bairro,nome_municipio,uf,municipio_id
21-0001,"AV. PADRE CACIQUE, 96 - 1 ANDAR",90810240,MENINO DEUS,PORTO ALEGRE,RS,4314902
21-0002,"AV. PADRE CACIQUE, 96",90810240,MENINO DEUS,PORTO ALEGRE,RS,4314902
21-0111,"AV. PADRE CACIQUE, 96",90810240,MENINO DEUS,PORTO ALEGRE,RS,4314902
21-0112,"AV. PADRE CACIQUE, 96",90810240,MENINO DEUS,PORTO ALEGRE,RS,4314902
21-0113,"AV. PADRE CACIQUE, 96",90810240,MENINO DEUS,PORTO ALEGRE,RS,4314902
21-0114,"AV. PADRE CACIQUE, 96",90810240,PRAIA DE BELAS,PORTO ALEGRE,RS,4314902
21-0158,"AV. PADRE CACIQUE, 96",90810240,MENINO DEUS,PORTO ALEGRE,RS,4314902
21-0159,"AV. PADRE CACIQUE, 96",90810240,PRAIA DE BELAS,PORTO ALEGRE,RS,4314902
21-0160,"AV. PADRE CACIQUE, 96",90810240,PRAIA DE BELAS,PORTO ALEGRE,RS,4314902
21-0161,"AV. PADRE CACIQUE, 96",90810240,MENINO DEUS,PORTO ALEGRE,RS,4314902
21-0036,"RUA DR ACAUAN, 320",97560000,CENTRO,QUARAÍ,RS,4315305
21-0157,"RUA EDMUNDO BISCHOFF, 318, SALA 1",97200000,CENTRO,RESTINGA SÊCA,RS,4315503
21-0037,"RUA MARECHAL FLORIANO PEIXOTO, 296 - 5 ANDAR",96200380,CENTRO,RIO GRANDE,RS,4315602
21-0163,RUA MAL FLORIANO PEIXOTO N 296 - QUINTO ANDAR,96200380,CENTRO,RIO GRANDE,RS,4315602
21-0038,"RUA ANDRADE NEVES, 195",96640000,CENTRO,RIO PARDO,RS,4315701
21-0064,"RUA GENERAL OSÓRIO, 366 - SALA 114",98360000,CENTRO,RODEIO BONITO,RS,4315909
21-0167,"RUA RAIMUNDO LEONARDI, 18 - CENTRO",99670000,CENTRO,RONDA ALTA,RS,4316105
21-0039,"RUA GENERAL CANABARRO, 335",97590000,CENTRO,ROSÁRIO DO SUL,RS,4316402
21-0095,"AV. FIORENTINO BACCHI, 1025 - SALA 3",99840000,CENTRO,SANANDUVA,RS,4316600
21-0040,"RUA ERNESTO ALVES, 760",96810144,CENTRO,SANTA CRUZ DO SUL,RS,4316808
21-0162,"RUA ERNESTO ALVES, 760",96810144,CENTRO,SANTA CRUZ DO SUL,RS,4316808
21-0041,"AV. NOSSA SENHORA MEDIANEIRA, 2053",97060003,NOSSA SENHORA DE LOURDES,SANTA MARIA,RS,4316907
21-0135,"AV. NOSSA SENHORA MEDIANEIRA, 2053",97060003,CENTRO,SANTA MARIA,RS,4316907
21-0147,"AV. NOSSA SENHORA MEDIANEIRA, 2053",97060003,NOSSA SENHORA DE LOURDES,SANTA MARIA,RS,4316907
21-0030,"RUA BARAO DO TRIUNFO, 450",97573634,CENTRO,SANTANA DO LIVRAMENTO,RS,4317103
21-0042,"RUA BUENOS AIRES, 919 - SALA 102 (PRÉDIO DO FORUM)",98900000,CENTRO,SANTA ROSA,RS,4317202
21-0043,"AVENIDA BENTO GONÇALVES, N. 1850",96230000,CENTRO,SANTA VITÓRIA DO PALMAR,RS,4317301
21-0044,"RUA JOÃO ESCOBAR CARPES, 119 - TÉRREO. CENTRO",97700000,CENTRO,SANTIAGO,RS,4317400
21-0045,RUA DUQUE DE CAXIAS 1151,98803412,CENTRO,SANTO ÂNGELO,RS,4317509
21-0046,"RUA CEL. VICENTE GOMES, 71",95500000,PITANGUEIRAS,SANTO ANTÔNIO DA PATRULHA,RS,4317608
21-0141,RICARDO SANTIAGO DE GODOI 3605,97870000,CENTRO,SANTO ANTÔNIO DAS MISSÕES,RS,4317707
21-0107,"AVENIDA DO COMÉRCIO, 328",98590000,CENTRO,SANTO AUGUSTO,RS,4317806
21-0102,"RUA MARECHAL DEODORO, 2294",98960000,CENTRO,SANTO CRISTO,RS,4317905
21-0047,RUA GENERAL MARQUES 119,97670000,CENTRO,SÃO BORJA,RS,4318002
21-0079,"RUA PINHEIRO ROCHA,  N. 738",97610000,CENTRO,SÃO FRANCISCO DE ASSIS,RS,4318101
21-0048,"AV. JULIO DE CASTILHOS, 97",95400000,CENTRO,SÃO FRANCISCO DE PAULA,RS,4318200
21-0049,"TRAVESSA PAUL HARRIS, 56",97300000,CENTRO,SÃO GABRIEL,RS,4318309
21-0050,RUA RAMIRO BARCELOS 403/02,96700000,CENTRO,SÃO JERÔNIMO,RS,4318408
21-0130,"RUA DR. ERNESTO ALVES,  N. 203",96225000,CENTRO,SÃO JOSÉ DO NORTE,RS,4318507
21-0103,"RUA MAXIMILIANO CENTENARO, 180 SALA 01",99870000,CENTRO,SÃO JOSÉ DO OURO,RS,4318606
21-0051,"RUA BRASIL, 441 - CENTRO",93010030,CENTRO,SÃO LEOPOLDO,RS,4318705
21-0073,"RUA BRASIL, 441- CENTRO",93010030,CENTRO,SÃO LEOPOLDO,RS,4318705
21-0080,"RUA ALMIRANTE BARROSO, 1176 - SALA 109 - FÓRUM",96170000,CENTRO,SÃO LOURENÇO DO SUL,RS,4318804
21-0052,"AV. SENADOR PINHEIRO MACHADO, 2118",97800000,CENTRO,SÃO LUIZ GONZAGA,RS,4318903
21-0137,"RUA JOÃO CARLOS GASPAROTTO, 185",95190000,CENTRO,SÃO MARCOS,RS,4319000
21-0081,"RUA ERNESTO WAGNER, 233",97400000,CENTRO,SÃO PEDRO DO SUL,RS,4319406
21-0011,"RUA CORONEL PAULINO TEIXEIRA, 619 - TÉRREO",95760000,CENTRO,SÃO SEBASTIÃO DO CAÍ,RS,4319505
21-0082,"RUA OSVALDO ARANHA, 1846",97340000,CENTRO,SÃO SEPÉ,RS,4319604
21-0168,"AV. CASTELO BRANCO, N. 1137",99640000,CENTRO,SÃO VALENTIM,RS,4319703
21-0069,"AV. MANOEL CIPRIANO D ÁVILA, 894",97420000,CENTRO,SÃO VICENTE DO SUL,RS,4319802
21-0131,"AV. 20 DE SETEMBRO, 4370",93819000,SETE DE SETEMBRO,SAPIRANGA,RS,4319901
21-0108,"RUA MANOEL SERAFIM, 1227",93220250,CENTRO,SAPUCAIA DO SUL,RS,4320008
21-0126,"RUA MANOEL SERAFIM, 1227",93220250,CENTRO,SAPUCAIA DO SUL,RS,4320008
21-0083,"RUA JOÃO TESSER, 702",99560000,vila maria,SARANDI,RS,4320107
21-0132,AVENIDA GENERAL FLORES DA CUNHA 1467,98380000,CENTRO,SEBERI,RS,4320206
21-0053,"RUA LINO LAZZARI, 124",96900000,CENTRO,SOBRADINHO,RS,4320701
21-0054,"RUA DR. FLORES, 231 - CENTRO",99300000,CENTRO,SOLEDADE,RS,4320800
21-0100,"RUA DO COMÉRCIO, 1471, SALA 01",99950000,CENTRO,TAPEJARA,RS,4320909
21-0109,"AV. TANCREDO NEVES, 1019",99490000,PROGRESSO,TAPERA,RS,4321006
21-0084,"AVENIDA GETÚLIO VARGAS, 969",96760000,CENTRO,TAPES,RS,4321105
21-0055,"RUA ERNESTO ALVES, 1780",95600000,RECREIO,TAQUARA,RS,4321204
21-0056,"RUA MARGARIDA RIBEIRO, 16",95860000,CENTRO,TAQUARI,RS,4321303
21-0101,"RUA JUSSARA, 45",98500000,CENTRO,TENENTE PORTELA,RS,4321402
21-0125,"AV. 01 LESTE, 956",95890000,CENTRO ADMINISTRATIVO,TEUTÔNIA,RS,4321451
21-0085,"RUA MANOEL JOSÉ DE MATOS PEREIRA, 176",95560000,CENTRO,TORRES,RS,4321501
21-0110,"AV. CALDAS JÚNIOR, 1750, SALA 103, CENTRO",95590000,CENTRO,TRAMANDAÍ,RS,4321600
21-0089,"AV. SENADOR ALBERTO PASQUALINI, 310",98910000,CENTRO,TRÊS DE MAIO,RS,4321808
21-0086,AV. JULIO DE CASTILHOS N. 210 - SALA 401 - 4 ANDAR,98600000,CENTRO,TRÊS PASSOS,RS,4321907
21-0133,"RUA DOS BOMBEIROS VOLUNTÁRIOS, 100",95840000,CENTRO,TRIUNFO,RS,4322004
21-0087,"RUA PAULINO AQUINO, 204",98170000,CENTRO,TUPANCIRETÃ,RS,4322202
21-0057,"RUA JÚLIO DE CASTILHOS, N 3384",97502410,SAO JOAO,URUGUAIANA,RS,4322400
21-0058,"RUA INÁCIA VIEIRA, 608, TÉRREO",95200000,CENTRO,VACARIA,RS,4322509
21-0093,"RUA VOLUNTÁRIOS DA PÁTRIA, 1404, LOJA 1B",95800000,- CENTRO,VENÂNCIO AIRES,RS,4322608
21-0088,"RUA DR. JOSÉ MONTAURY, 850 - SALA 101",95330000,CENTRO,VERANÓPOLIS,RS,4322806
21-0059,"RUA CEL. MARIO ANTUNES DA VEIGA, 202 - SALA 201",94410030,CENTRO,VIAMÃO,RS,4323002
21-0072,"RUA CEL. MARIO ANTUNES DA VEIGA, 202 - SALA 201",94410030,CENTRO,VIAMÃO,RS,4323002
12-0023,"AVENIDA JÚLIO MAIA N 1174, SALA 04",79680000,CENTRO,ÁGUA CLARA,MS,5000203
12-0001,"RUA ANTÔNIO MARTINS DUTRA, N. 1521",79990000,CENTRO,AMAMBAI,MS,5000609
12-0049,AV. JUSCELINO KUBITSCHEK N 1495,79210000,CENTRO,ANASTÁCIO,MS,5000708
12-0047,"RUA URUGUAIANA, N. 1.105",79770000,CENTRO,ANAURILÂNDIA,MS,5000807
12-0024,"RUA MATO GROSSO DO SUL, 3881",79570000,JARDIM BRANDINI II,APARECIDA DO TABOADO,MS,5001003
12-0010,"RUA NILZA FERRAZ RIBEIRO, N. 400",79200000,CIDADE NOVA,AQUIDAUANA,MS,5001102
12-0034,"RUA ARTHUR BERNARDES, 4032",79430000,CENTRO,BANDEIRANTES,MS,5001508
12-0006,"RUA ODORILHO FERREIRA, 248",79780000,CENTRO,BATAGUASSU,MS,5001904
12-0017,"RUA SÃO GERALDO, 65",79260000,CENTRO,BELA VISTA,MS,5002100
12-0030,"RUA OLÍVIO JACQUES, 849",79290000,VILA DONÁRIA,BONITO,MS,5002209
12-0041,"RUA BARTOLOMEU VIANA CAVALCANTE, 183",79670000,CENTRO,BRASILÂNDIA,MS,5002308
12-0028,"RUA 15 DE NOVEMBRO, N. 215 - CENTRO",79940000,CENTRO,CAARAPÓ,MS,5002407
12-0014,"RUA JOÃO DA MOTA, 461",79420000,VILA DIAMANTINA,CAMAPUÃ,MS,5002605
12-0008,"RUA DELEGADO JOSÉ ALFREDO HARDMAN, 180",79037106,PARQUE DOS PODERES,CAMPO GRANDE,MS,5002704
12-0035,"RUA DELEGADO JOSÉ ALFREDO HARDMAN, 180",79037106,JARDIM VERANEIO,CAMPO GRANDE,MS,5002704
12-0036,"RUA DELEGADO JOSÉ ALFREDO HARDMAN, 180",79037106,PARQUE DOS PODERES,CAMPO GRANDE,MS,5002704
12-0044,"RUA DELEGADO JOSÉ ALFREDO HARDMAN, 180",79037106,PARQUE DOS PODERES,CAMPO GRANDE,MS,5002704
12-0053,"RUA DELEGADO JOSÉ ALFREDO HARDMAN, 180 - JARDIM VERANEIO",79037106,PARQUE DOS PODERES,CAMPO GRANDE,MS,5002704
12-0054,"RUA DELEGADO JOSÉ ALFREDO HARDMAN, 180",79037106,JARDIM VERANEIO,CAMPO GRANDE,MS,5002704
12-0003,RUA ANTÔNIO PAULINO 445,79540000,CENTRO,CASSILÂNDIA,MS,5002902
12-0048,"AVENIDA MATO GROSSO DO SUL, 395",79560000,PARQUE UNIÃO,CHAPADÃO DO SUL,MS,5002951
12-0007,"RUA DUQUE DE CAXIAS, 45",79320060,NOSSA SENHORA DE FÁTIMA,CORUMBÁ,MS,5003207
12-0050,"RUA DUQUE DE CAXIAS, 45",79320060,NOSSA SENHORA DE FÁTIMA,CORUMBÁ,MS,5003207
12-0038,"RUA JOSÉ PEREIRA DA SILVA, 373",79550000,BAIRRO SANTOS DUMONT,COSTA RICA,MS,5003256
12-0012,"RUA GENERAL MENDES DE MORAES, N. 86",79400000,JARDIM AEROPORTO,COXIM,MS,5003306
12-0039,"AV. GENÁRIO DA COSTA MATOS, N 730, CENTRO",79790000,CENTRO,DEODÁPOLIS,MS,5003454
12-0018,"R. MONTESE, 435",79814540,JARDIM LONDRINA,DOURADOS,MS,5003702
12-0043,"R. MONTESE, 435",79804540,JARDIM LONDRINA,DOURADOS,MS,5003702
12-0004,"RUA IPIRANGA, N. 841",79700000,JARDIM PRIMAVERA,FÁTIMA DO SUL,MS,5003801
12-0025,"AV. LAUDELINO PEIXOTO,  1.229",79960000,CENTRO,IGUATEMI,MS,5004304
12-0042,"RUA DUCA VALADÃO, 648",79580000,CENTRO,INOCÊNCIA,MS,5004403
12-0027,"RUA FRANCISCO PIERETTI, 211",79740000,GUIRAY,IVINHEMA,MS,5004700
12-0022,"RUA AMAZONAS, N. 214",79240000,BAIRRO ANGÉLICA,JARDIM,MS,5005004
12-0016,"RUA APPA ,101",79150000,CENTRO,MARACAJU,MS,5005400
12-0015,"RUA 7 DE SETEMBRO, 861",79380000,CENTRO,MIRANDA,MS,5005608
12-0033,"RUA TUPINAMBÁ, N.69 - CENTRO",79980000,CENTRO,MUNDO NOVO,MS,5005681
12-0002,"AV. IGUATEMI, 159",79950000,CENTRO,NAVIRAÍ,MS,5005707
12-0045,"RUA PRIMEIRO DE MARÇO, 167",79220000,CENTRO,NIOAQUE,MS,5005806
12-0005,"RUA WALTER HUBACHER, 1220",79750000,CENTRO,NOVA ANDRADINA,MS,5006200
12-0013,"RUA JOSÉ ROBALINHO DA SILVA, 235",79500000,JARDIM SANTA MÔNICA,PARANAÍBA,MS,5006309
12-0029,"AV. MANOEL ALVES DE MORAES JUNIOR, 676",79410000,CENTRO,PEDRO GOMES,MS,5006408
12-0019,"RUA BALTAZAR SALDANHA, 1591",79904204,DA SAUDADE,PONTA PORÃ,MS,5006606
12-0052,"RUA BALTAZAR SALDANHA, 1591",79904204,JARDIM IPANEMA,PONTA PORÃ,MS,5006606
12-0020,"RUA CORONEL PONCE, 439",79280000,CENTRO,PORTO MURTINHO,MS,5006903
12-0032,"AV. NELSON LYRIO, 2354",79180000,CENTRO,RIBAS DO RIO PARDO,MS,5007109
12-0011,RUA RIO BRILHANTE N 1114,79130000,VILA MARIA,RIO BRILHANTE,MS,5007208
12-0037,"AV. BRASIL, 990, CENTRO",79470000,CENTRO,RIO NEGRO,MS,5007307
12-0021,"AVENIDA DOM PEDRO II, 221",79480000,CENTRO,RIO VERDE DE MATO GROSSO,MS,5007406
12-0040,"RUA SÃO PAULO, 2305",79490000,CENTRO,SÃO GABRIEL DO OESTE,MS,5007695
12-0046,"RUA OSVALDO CRUZ, 129",79935000,CENTRO,SETE QUEDAS,MS,5007703
12-0031,"RUA MINAS GERAIS, 1346",79170000,CENTRO,SIDROLÂNDIA,MS,5007901
12-0026,"AVENIDA DA SAUDADE, 1048",79415000,CENTRO,SONORA,MS,5007935
12-0009,"RUA ALFREDO JUSTINO, 1100",79603000,BAIRRO CENTRO,TRÊS LAGOAS,MS,5008305
12-0051,"RUA ALFREDO JUSTINO, 1100",79602090,BAIRRO CENTRO,TRÊS LAGOAS,MS,5008305
11-0030,"RUA 06, 355, CENTRO",78635000,CENTRO,ÁGUA BOA,MT,5100201
11-0024,"AV. LUDOVICO DA RIVA NETO, N. 3.294",78580000,CENTRO,ALTA FLORESTA,MT,5100250
11-0008,"RUA ONILDO TAVEIRA, 143, EDIFÍCIO DO FÓRUM",78780000,SETOR RODOVIARIO,ALTO ARAGUAIA,MT,5100300
11-0041,"RUA CARLOS LUZ, 306",78260000,CENTRO,ARAPUTANGA,MT,5101258
11-0017,"RUA PRESIDENTE COSTA E SILVA, 410",78420000,VILA NOVA,ARENÁPOLIS,MT,5101308
11-0011,"RUA 15 DE NOVEMBRO, 645",78325000,CIDADE ALTA,ARIPUANÃ,MT,5101407
11-0013,"RUA SÃO BENEDITO, 800 A/B",78390000,CENTRO,BARRA DO BUGRES,MT,5101704
11-0009,"RUA JOSÉ NÓBREGA DA SILVA, S/N., SETOR SENA MARQUES",78600000,SENA MARQUES,BARRA DO GARÇAS,MT,5101803
11-0047,"RUA JOSE NOBREGA DA SILVA, S/ N., AO LADO DO FÓRUM",78600000,SENA MARQUES,BARRA DO GARÇAS,MT,5101803
11-0056,"RUA CÁCERES, 350",78350000,CENTRO,BRASNORTE,MT,5101902
11-0006,RUA MARECHAL DEODORO 720,78200000,CENTRO,CÁCERES,MT,5102504
11-0060,"AV. RIO GRANDE DO SUL, 563, FÓRUM",78360000,CENTRO,CAMPO NOVO DO PARECIS,MT,5102637
11-0012,"RUA JOÃO PESSOA, N. 1702, SALA 02, ED. FERRARI",78840000,CAMPO REAL,CAMPO VERDE,MT,5102678
11-0031,"RUA TUPARANDI, N. 64",78640000,CENTRO,CANARANA,MT,5102702
11-0034,"RUA TIRADENTES, 474",78195000,CENTRO,CHAPADA DOS GUIMARÃES,MT,5103007
11-0023,"AV. TANCREDO NEVES, NR. 471, CENTRO",78500000,CENTRO,COLÍDER,MT,5103205
11-0061,"AV. MATO GROSSO, 269E",78310000,CENTRO,COMODORO,MT,5103304
11-0048,"RUA INGRID EGGERTT, 214",78330000,VILA NOVA,COTRIGUAÇU,MT,5103379
11-0001,"AV. RUBENS DE MENDONÇA, N. 4750, CASA DA DEMOCRACIA",78050000,BOSQUE DA SAÚDE,CUIABÁ,MT,5103403
11-0037,AVENIDA HISTORIADOR RUBENS DE MENDONÇA - 4750 - CASA DA DEMOCRACIA,78050908,BOSQUE DA SAÚDE,CUIABÁ,MT,5103403
11-0039,"AV. HISTORIADOR RUBENS DE MENDONÇA, 4.750 - CASA DA DEMOCRACIA",78050908,BOSQUE DA SAÚDE,CUIABÁ,MT,5103403
11-0051,"AV. HISTORIADOR RUBENS DE MENDONÇA, 4750",78050908,BOSQUE DA SAÚDE,CUIABÁ,MT,5103403
11-0054,"AV. HISTORIADOR RUBENS DE MENDONÇA, N. 4750",78050000,BOSQUE DA SAÚDE,CUIABÁ,MT,5103403
11-0055,"AV. HISTORIADOR RUBENS DE MENDONÇA, 4750",78050000,BOSQUE DA SAÚDE,CUIABÁ,MT,5103403
11-0007,RUA BENEDITO MOREIRA DA SILVA - QD 02 - N. 230,78400000,CENTRO,DIAMANTINO,MT,5103502
11-0044,"AV. DOS JATOBÁS, 155",78520000,CENTRO,GUARANTÃ DO NORTE,MT,5104104
11-0014,"RUA JURUCÊ, 990",78820000,CENTRO,JACIARA,MT,5104807
11-0027,"RUA RONDONÓPOLIS, 76W",78575000,JARDIM BOA VISTA,JUARA,MT,5105101
11-0035,"AV. DOS JAMBOS, 1295",78320000,CENTRO,JUÍNA,MT,5105150
11-0021,"RUA PARANAPANEMA, 1818-S,",78455000,JARDIM DAS PALMEIRAS,LUCAS DO RIO VERDE,MT,5105259
11-0018,"RUA GERMANO GREVE, N 284",78280000,CENTRO,MIRASSOL D'OESTE,MT,5105622
11-0005,"RUA DOS FLAMBOYANTS, 220-N",78450000,CENTRO,NOVA MUTUM,MT,5106224
11-0026,"AV. COUTO MAGALHÃES, N. 271",78690000,CENTRO,NOVA XAVANTINA,MT,5106257
11-0057,"AV. MATO GROSSO, N 629 - CENTRO",78870000,CENTRO,PARANATINGA,MT,5106307
11-0033,"RUA PEDRO ÁLVARES CABRAL, 38 - FÓRUM",78530000,CENTRO,PEIXOTO DE AZEVEDO,MT,5106422
11-0004,"RUA CAMPOS SALES, N 17",78175000,CENTRO,POCONÉ,MT,5106505
11-0025,"AVENIDA MINAS GERAIS, 1359, ED. ANTHONNY, SALAS 01 E 02 - CHÁCARA 2B",78250000,CENTRO,PONTES E LACERDA,MT,5106752
11-0028,RUA TOCANTINS N 775,78655000,CENTRO,PORTO ALEGRE DO NORTE,MT,5106778
11-0040,"RUA SANTO AMARO, 620",78850000,CENTRO,PRIMAVERA DO LESTE,MT,5107040
11-0052,"AV. DR. GUILHERME PINTO CARDOSO, 1189",78285000,CENTRO,SÃO JOSÉ DOS QUATRO MARCOS,MT,5107107
11-0053,"RUA DONA EUGÊNIA, 330",78675000,CENTRO,RIBEIRÃO CASCALHEIRA,MT,5107180
11-0029,AVENIDA SIEGFRIED BUSS  N 1243,78435000,CENTRO,SÃO JOSÉ DO RIO CLARO,MT,5107305
11-0002,"RUA FERNANDO CORREA DA COSTA, 253",78700100,CENTRO,RONDONÓPOLIS,MT,5107602
11-0010,"RUA FERNANDO CORREA DA COSTA, 253",78700100,CENTRO,RONDONÓPOLIS,MT,5107602
11-0045,"RUA FERNANDO CORREA DA COSTA, N. 253",78700100,CENTRO,RONDONÓPOLIS,MT,5107602
11-0046,AV FILINTO MULLER ESQ. C/ AV SÃO JOÃO,78720605,VILA OPERARIA,RONDONÓPOLIS,MT,5107602
11-0003,"RUA DR. MURTINHO, 585",78470000,CENTRO,ROSÁRIO OESTE,MT,5107701
11-0038,"RUA BENJAMIN CONSTANT, 99",78180000,CENTRO,SANTO ANTÔNIO DO LEVERGER,MT,5107800
11-0015,"AVENIDA DOM PEDRO CASALDÁLIGA, 791",78670000,VILA SANTO ANTÔNIO,SÃO FÉLIX DO ARAGUAIA,MT,5107859
11-0042,"AV. JAÚ, N. 1450, SALA 01 - ESQUINA AV. PIRAMBÓIA",78365000,CENTRO,SAPEZAL,MT,5107875
11-0022,"RUA DAS GREVILEAS, 442",78550112,SETOR COMERCIAL SUL,SINOP,MT,5107909
11-0032,"AVENIDA DAS FIGUEIRAS, 980",78550270,SETOR COMERCIAL NORTE,SINOP,MT,5107909
11-0036,"RUA DOS CURIÓS, 1206",78890000,RECANTO DOS PÁSSAROS,SORRISO,MT,5107925
11-0043,RUA CANOAS 583 (AO LADO DO FÓRUM),78890000,CENTRO NORTE - 43ªZE,SORRISO,MT,5107925
11-0019,"AV. ISMAEL JOSÉ DO NASCIMENTO, N.1961-W",78300000,JARDIM TANGARA II,TANGARÁ DA SERRA,MT,5107958
11-0020,"AV. COUTO MAGALHÃES, 744",78110400,CENTRO,VÁRZEA GRANDE,MT,5108402
11-0049,"AV. GONÇALO BOTELHO DE CAMPOS, N. 2.367 - BAIRRO CRISTO REI",78115000,CRISTO REI,VÁRZEA GRANDE,MT,5108402
11-0058,"AV. COUTO MAGALHÃES, N. 744",78110400,CENTRO,VÁRZEA GRANDE,MT,5108402
11-0016,"AV. PERIMETRAL SUL ESQUINA C/ RUA 21 DE ABRIL, N 266",78645000,SETOR SUL,VILA RICA,MT,5108600
11-0050,"AV. RONDONÓPOLIS, S/N, ED. COMERCIAL BOING",78593000,CENTRO,NOVA MONTE VERDE,MT,5108956
09-0090,"PRAÇA DA MATRIZ, LOTE 06, QUADRA 60",72940000,CENTRO,ABADIÂNIA,GO,5200100
09-0128,"RUA JOÃO LEMOS SOBRINHO, 31- ED. FORUM",75960000,CENTRO,ACREÚNA,GO,5200134
09-0028,"RUA 09 ESQ COM RUA 19, APM 25, LOTE 3B",72910000,JARDIM QUERÊNCIA,ÁGUAS LINDAS DE GOIÁS,GO,5200258
09-0087,"RUA BRIGADEIRO EDUARDO GOMES, ESQUINA COM RUA 124, ÁREA ESPECIAL",72930000,SETOR NOVA ALEXÂNIA,ALEXÂNIA,GO,5200308
09-0143,"ED. DO FÓRUM, RODOVIA GO-118",73770000,ÁREA DE EXPANSÃO URBANA,ALTO PARAÍSO DE GOIÁS,GO,5200605
09-0123,RUA FRANCISCO MOTA LIMA  ESQ/ COM RUA 02,73950000,CENTRO,ALVORADA DO NORTE,GO,5200803
09-0003,"RUA AUGUSTO DE LIMA, QUADRA 06 LOTE 03",75080850,RESIDENCIAL VIRGINIA CORREA,ANÁPOLIS,GO,5201108
09-0137,"RUA AUGUSTO DE LIMA, QD 06 LT 03 RESIDENCIAL VIRGINIA CORREA",75080050,MARACANANZINHO,ANÁPOLIS,GO,5201108
09-0141,"RUA AUGUSTO DE LIMA, QD. 06 LT. 03",75080850,MARACANANZINHO,ANÁPOLIS,GO,5201108
09-0144,"RUA AUGUSTO DE LIMA, QD 06 LT 03 RESIDENCIAL VIRGINIA CORREA",75080850,MARACANANZINHO,ANÁPOLIS,GO,5201108
09-0034,"AVENIDA TOCANTINS, N. 1101, SALAS 103 E 104, SHOPPING PIGALLE",76170000,CENTRO,ANICUNS,GO,5201306
09-0119,"RUA 10 QD W LTES 06/09, SETOR ARAGUAIA",74981100,SETOR ARAGUAIA,APARECIDA DE GOIÂNIA,GO,5201405
09-0132,RUA 10 QD W LT 06/09,74981100,SETOR ARAGUAIA,APARECIDA DE GOIÂNIA,GO,5201405
09-0145,"RUA 10, QUADRA W,  LOTES 06/09, SETOR ARAGUAIA",74981100,SETOR ARAGUAIA,APARECIDA DE GOIÂNIA,GO,5201405
09-0103,"RODOVIA GO-222, QD. 01, LT. 05, FÓRUM, SETOR SOL NASCENTE",75410000,SOL NASCENTE,ARAÇU,GO,5201603
09-0035,"RUA APOLINÁRIO LOPES DA SILVA, 70 - NOVO FÓRUM DE ARAGARÇAS",76240000,SETOR CEARA,ARAGARÇAS,GO,5201702
09-0059,PRACA DA MATRIZ 316 - ED. DO FORUM,76120000,CENTRO,AURILÂNDIA,GO,5202601
09-0142,"AVENIDA DO NÍQUEL, ÁREA INSTITUCIONAL 06, EDIFÍCIO DO FÓRUM",76390000,SETOR RESIDENCIAL ALFREDO SEBASTIÃO BATISTA,BARRO ALTO,GO,5203203
09-0032,RUA IPIRANGA QD 02 LT 18,75240000,SETOR LÚCIA ALICE,BELA VISTA DE GOIÁS,GO,5203302
09-0124,"AV. GOIÁS, 779",75570000,SETOR ALVORADA,BOM JESUS DE GOIÁS,GO,5203500
09-0005,"RUA ADELINO RIBEIRO VASCONCELOS, Q. 01, LT. 07",75660000,SETOR PARREIRA,BURITI ALEGRE,GO,5203906
09-0097,"RUA 28, QUADRA 19, LOTE 1 A 12",75870000,SETOR SEBASTIAO DE FREITAS,CACHOEIRA ALTA,GO,5204102
09-0106,AVENIDA JOSE JUNQUEIRA DE ALMEIDA 714,75813000,SETOR SAO PAULO,CAÇU,GO,5204300
09-0006,"AV. MANOEL DIAS MARQUES, QUADRA 62, LOTE 27, FÓRUM",75850000,SETOR NOVA CAIAPONIA,CAIAPÔNIA,GO,5204409
09-0007,"AV. TIRADENTES, ESQ. COM RUA B-1",75690000,ITANHANGA I,CALDAS NOVAS,GO,5204508
09-0105,"RUA DAS LARANJEIRAS, QUADRA 15-C, LOTE 14, SETOR AEROPORTO",73840000,CENTRO,CAMPOS BELOS,GO,5204904
09-0100,"ALAMEDA LÍRIO DO CAMPO, QD 13, LT 01, JARDIM CACHOEIRA",76340000,CENTRO,CARMO DO RIO VERDE,GO,5205000
09-0008,"RUA 506, N. 300, QUADRA 08, LOTES 3/4/5",75706450,SANTA CRUZ,CATALÃO,GO,5205109
09-0099,PRAÇA DIOGO TELLES CAVALCANTE N 198 EDIFICIO DO FÓRUM,73790000,CENTRO,CAVALCANTE,GO,5205307
09-0072,"PRACA CÍVICA, EDIFÍCIO DO FÓRUM, CARTÓRIO ELEITORAL",76300000,CENTRO,CERES,GO,5205406
09-0042,"EDIFÍCIO DO FÓRUM, ÁREA ADMINISTRATIVA, MORADA DAS GARÇAS",72883757,MORADA DAS GARCAS,CIDADE OCIDENTAL,GO,5205497
09-0009,"RUA NOSSA SENHORA DA PENHA QD.01 LT.01/09, FÓRUM",72960000,BELA VISTA,CORUMBÁ DE GOIÁS,GO,5205802
09-0010,"ED. DO FORUM, RUA CUMARI",75680000,SETOR BOA VISTA,CORUMBAÍBA,GO,5205901
09-0036,"RUA GETÚLIO VARGAS, QD-A, LT-4, CENTRO - PROX. COL.EST.CASTELO BRANCO",73850000,CENTRO,CRISTALINA,GO,5206206
