Tribunal Regional Eleitoral do Ceará;;;;;;;;;;;;
Seções no Estado do Ceará;;;;;;;;;;;;
Não contempla os locais/seções de voto em trânsito. Os quantitativos de eleitores abrangem os eleitores que saíram para votar em trânsito.;;;;;;;;;;;;
Dados sujeitos a alterações - atualizados em  28/10/2014 06:10:27;;;;;;;;;;;;
;;;;;;;;;;;;
Zona;Cod. Município;Município;Cod. Local;Local de Votação;Endereço;Bairro;CEP;Nº da Seção Principal;Qtd. Eleitores Principal;Nºs das Seções Agregadas;Qtd. Eleitores Agregadas;Total Eleitores
115;13897;FORTALEZA;1236;ESCOLA MUNICIPAL PAPA JOÃO XXIII;AV TREZE DE ABRIL, 545;VILA UNIÃO;60416230;221;392; ;0;392
115;13897;FORTALEZA;1236;ESCOLA MUNICIPAL PAPA JOÃO XXIII;AV TREZE DE ABRIL, 545;VILA UNIÃO;60416230;222;393; ;0;393
115;13897;FORTALEZA;1236;ESCOLA MUNICIPAL PAPA JOÃO XXIII;AV TREZE DE ABRIL, 545;VILA UNIÃO;60416230;223;390; ;0;390
115;13897;FORTALEZA;1236;ESCOLA MUNICIPAL PAPA JOÃO XXIII;AV TREZE DE ABRIL, 545;VILA UNIÃO;60416230;276;393; ;0;393
115;13897;FORTALEZA;1236;ESCOLA MUNICIPAL PAPA JOÃO XXIII;AV TREZE DE ABRIL, 545;VILA UNIÃO;60416230;291;386; ;0;386
115;13897;FORTALEZA;1236;ESCOLA MUNICIPAL PAPA JOÃO XXIII;AV TREZE DE ABRIL, 545;VILA UNIÃO;60416230;298;394; ;0;394
115;13897;FORTALEZA;1236;ESCOLA MUNICIPAL PAPA JOÃO XXIII;AV TREZE DE ABRIL, 545;VILA UNIÃO;60416230;309;168; ;0;168
115;13897;FORTALEZA;1244;ESCOLA MUNICIPAL WALDEMAR BARROSO;RUA CÔNEGO LIMA SUCUPIRA,  410;SERRINHA;60740350;224;383; ;0;383
115;13897;FORTALEZA;1244;ESCOLA MUNICIPAL WALDEMAR BARROSO;RUA CÔNEGO LIMA SUCUPIRA,  410;SERRINHA;60740350;225;391; ;0;391
115;13897;FORTALEZA;1244;ESCOLA MUNICIPAL WALDEMAR BARROSO;RUA CÔNEGO LIMA SUCUPIRA,  410;SERRINHA;60740350;226;390; ;0;390
115;13897;FORTALEZA;1244;ESCOLA MUNICIPAL WALDEMAR BARROSO;RUA CÔNEGO LIMA SUCUPIRA,  410;SERRINHA;60740350;227;376; ;0;376
115;13897;FORTALEZA;1244;ESCOLA MUNICIPAL WALDEMAR BARROSO;RUA CÔNEGO LIMA SUCUPIRA,  410;SERRINHA;60740350;228;388; ;0;388
115;13897;FORTALEZA;1244;ESCOLA MUNICIPAL WALDEMAR BARROSO;RUA CÔNEGO LIMA SUCUPIRA,  410;SERRINHA;60740350;229;407; ;0;407
115;13897;FORTALEZA;1244;ESCOLA MUNICIPAL WALDEMAR BARROSO;RUA CÔNEGO LIMA SUCUPIRA,  410;SERRINHA;60740350;230;400; ;0;400
115;13897;FORTALEZA;1244;ESCOLA MUNICIPAL WALDEMAR BARROSO;RUA CÔNEGO LIMA SUCUPIRA,  410;SERRINHA;60740350;259;379; ;0;379
115;13897;FORTALEZA;1244;ESCOLA MUNICIPAL WALDEMAR BARROSO;RUA CÔNEGO LIMA SUCUPIRA,  410;SERRINHA;60740350;279;382; ;0;382
115;13897;FORTALEZA;1244;ESCOLA MUNICIPAL WALDEMAR BARROSO;RUA CÔNEGO LIMA SUCUPIRA,  410;SERRINHA;60740350;301;309; ;0;309
115;13897;FORTALEZA;1252;COLÉGIO ESTADUAL PRESIDENTE HUMBERTO CASTELO BRANCO;RUA IRMA BAZET, 210;MONTESE;60420670;81;326; ;0;326
115;13897;FORTALEZA;1252;COLÉGIO ESTADUAL PRESIDENTE HUMBERTO CASTELO BRANCO;RUA IRMA BAZET, 210;MONTESE;60420670;82;326; ;0;326
115;13897;FORTALEZA;1252;COLÉGIO ESTADUAL PRESIDENTE HUMBERTO CASTELO BRANCO;RUA IRMA BAZET, 210;MONTESE;60420670;83;319; ;0;319
115;13897;FORTALEZA;1252;COLÉGIO ESTADUAL PRESIDENTE HUMBERTO CASTELO BRANCO;RUA IRMA BAZET, 210;MONTESE;60420670;84;324; ;0;324
115;13897;FORTALEZA;1252;COLÉGIO ESTADUAL PRESIDENTE HUMBERTO CASTELO BRANCO;RUA IRMA BAZET, 210;MONTESE;60420670;85;325; ;0;325
115;13897;FORTALEZA;1252;COLÉGIO ESTADUAL PRESIDENTE HUMBERTO CASTELO BRANCO;RUA IRMA BAZET, 210;MONTESE;60420670;86;320; ;0;320
115;13897;FORTALEZA;1252;COLÉGIO ESTADUAL PRESIDENTE HUMBERTO CASTELO BRANCO;RUA IRMA BAZET, 210;MONTESE;60420670;231;352; ;0;352
115;13897;FORTALEZA;1252;COLÉGIO ESTADUAL PRESIDENTE HUMBERTO CASTELO BRANCO;RUA IRMA BAZET, 210;MONTESE;60420670;232;321; ;0;321
115;13897;FORTALEZA;1252;COLÉGIO ESTADUAL PRESIDENTE HUMBERTO CASTELO BRANCO;RUA IRMA BAZET, 210;MONTESE;60420670;233;338; ;0;338
115;13897;FORTALEZA;1252;COLÉGIO ESTADUAL PRESIDENTE HUMBERTO CASTELO BRANCO;RUA IRMA BAZET, 210;MONTESE;60420670;234;331; ;0;331
115;13897;FORTALEZA;1252;COLÉGIO ESTADUAL PRESIDENTE HUMBERTO CASTELO BRANCO;RUA IRMA BAZET, 210;MONTESE;60420670;235;352; ;0;352
115;13897;FORTALEZA;1252;COLÉGIO ESTADUAL PRESIDENTE HUMBERTO CASTELO BRANCO;RUA IRMA BAZET, 210;MONTESE;60420670;236;339; ;0;339
115;13897;FORTALEZA;1252;COLÉGIO ESTADUAL PRESIDENTE HUMBERTO CASTELO BRANCO;RUA IRMA BAZET, 210;MONTESE;60420670;237;357; ;0;357
115;13897;FORTALEZA;1252;COLÉGIO ESTADUAL PRESIDENTE HUMBERTO CASTELO BRANCO;RUA IRMA BAZET, 210;MONTESE;60420670;238;342; ;0;342
115;13897;FORTALEZA;1252;COLÉGIO ESTADUAL PRESIDENTE HUMBERTO CASTELO BRANCO;RUA IRMA BAZET, 210;MONTESE;60420670;239;347; ;0;347
115;13897;FORTALEZA;1252;COLÉGIO ESTADUAL PRESIDENTE HUMBERTO CASTELO BRANCO;RUA IRMA BAZET, 210;MONTESE;60420670;240;323; ;0;323
115;13897;FORTALEZA;1260;IMPARH;AV JOAO PESSOA, 5.609;MONTESE;60425682;241;359; ;0;359
115;13897;FORTALEZA;1260;IMPARH;AV JOAO PESSOA, 5.609;MONTESE;60425682;242;365; ;0;365
115;13897;FORTALEZA;1260;IMPARH;AV JOAO PESSOA, 5.609;MONTESE;60425682;243;356; ;0;356
115;13897;FORTALEZA;1260;IMPARH;AV JOAO PESSOA, 5.609;MONTESE;60425682;244;357; ;0;357
115;13897;FORTALEZA;1260;IMPARH;AV JOAO PESSOA, 5.609;MONTESE;60425682;245;370; ;0;370
115;13897;FORTALEZA;1260;IMPARH;AV JOAO PESSOA, 5.609;MONTESE;60425682;246;365; ;0;365
115;13897;FORTALEZA;1260;IMPARH;AV JOAO PESSOA, 5.609;MONTESE;60425682;247;356; ;0;356
115;13897;FORTALEZA;1260;IMPARH;AV JOAO PESSOA, 5.609;MONTESE;60425682;248;374; ;0;374
115;13897;FORTALEZA;1260;IMPARH;AV JOAO PESSOA, 5.609;MONTESE;60425682;294;292; ;0;292
115;13897;FORTALEZA;1295;PROJETO ABC DA SERRINHA;RUA CONEGO LIMA SUCUPIRA, 1.487;SERRINHA;60740350;211;322; ;0;322
115;13897;FORTALEZA;1295;PROJETO ABC DA SERRINHA;RUA CONEGO LIMA SUCUPIRA, 1.487;SERRINHA;60740350;212;325; ;0;325
115;13897;FORTALEZA;1295;PROJETO ABC DA SERRINHA;RUA CONEGO LIMA SUCUPIRA, 1.487;SERRINHA;60740350;213;327; ;0;327
115;13897;FORTALEZA;1295;PROJETO ABC DA SERRINHA;RUA CONEGO LIMA SUCUPIRA, 1.487;SERRINHA;60740350;214;325; ;0;325
115;13897;FORTALEZA;1295;PROJETO ABC DA SERRINHA;RUA CONEGO LIMA SUCUPIRA, 1.487;SERRINHA;60740350;215;327; ;0;327
115;13897;FORTALEZA;1309;ESCOLA MUNICIPAL PROFESSOR JOSE VALDIVINO DE CARVALHO;RUA GUARA, S/N;PARANGABA;60740140;61;312; ;0;312
115;13897;FORTALEZA;1309;ESCOLA MUNICIPAL PROFESSOR JOSE VALDIVINO DE CARVALHO;RUA GUARA, S/N;PARANGABA;60740140;62;321; ;0;321
115;13897;FORTALEZA;1309;ESCOLA MUNICIPAL PROFESSOR JOSE VALDIVINO DE CARVALHO;RUA GUARA, S/N;PARANGABA;60740140;63;314; ;0;314
115;13897;FORTALEZA;1309;ESCOLA MUNICIPAL PROFESSOR JOSE VALDIVINO DE CARVALHO;RUA GUARA, S/N;PARANGABA;60740140;64;297; ;0;297
115;13897;FORTALEZA;1309;ESCOLA MUNICIPAL PROFESSOR JOSE VALDIVINO DE CARVALHO;RUA GUARA, S/N;PARANGABA;60740140;65;301; ;0;301
115;13897;FORTALEZA;1309;ESCOLA MUNICIPAL PROFESSOR JOSE VALDIVINO DE CARVALHO;RUA GUARA, S/N;PARANGABA;60740140;66;304; ;0;304
115;13897;FORTALEZA;1309;ESCOLA MUNICIPAL PROFESSOR JOSE VALDIVINO DE CARVALHO;RUA GUARA, S/N;PARANGABA;60740140;67;320; ;0;320
115;13897;FORTALEZA;1309;ESCOLA MUNICIPAL PROFESSOR JOSE VALDIVINO DE CARVALHO;RUA GUARA, S/N;PARANGABA;60740140;68;319; ;0;319
115;13897;FORTALEZA;1309;ESCOLA MUNICIPAL PROFESSOR JOSE VALDIVINO DE CARVALHO;RUA GUARA, S/N;PARANGABA;60740140;175;299; ;0;299
115;13897;FORTALEZA;1309;ESCOLA MUNICIPAL PROFESSOR JOSE VALDIVINO DE CARVALHO;RUA GUARA, S/N;PARANGABA;60740140;176;300; ;0;300
115;13897;FORTALEZA;1309;ESCOLA MUNICIPAL PROFESSOR JOSE VALDIVINO DE CARVALHO;RUA GUARA, S/N;PARANGABA;60740140;177;299; ;0;299
115;13897;FORTALEZA;1309;ESCOLA MUNICIPAL PROFESSOR JOSE VALDIVINO DE CARVALHO;RUA GUARA, S/N;PARANGABA;60740140;178;297; ;0;297
115;13897;FORTALEZA;1317;ESCOLA MUNICIPAL HAROLDO JORGE BRAUN VIEIRA;RUA JOSÉ LEANDRO, S/N;VILA UNIÃO;60420280;161;386; ;0;386
115;13897;FORTALEZA;1317;ESCOLA MUNICIPAL HAROLDO JORGE BRAUN VIEIRA;RUA JOSÉ LEANDRO, S/N;VILA UNIÃO;60420280;162;390; ;0;390
115;13897;FORTALEZA;1317;ESCOLA MUNICIPAL HAROLDO JORGE BRAUN VIEIRA;RUA JOSÉ LEANDRO, S/N;VILA UNIÃO;60420280;281;396; ;0;396
115;13897;FORTALEZA;1317;ESCOLA MUNICIPAL HAROLDO JORGE BRAUN VIEIRA;RUA JOSÉ LEANDRO, S/N;VILA UNIÃO;60420280;304;285; ;0;285
115;13897;FORTALEZA;1325;LAR FABIANO DE CRISTO;RUA CEL. JAIME ROLEMBERG, 100;MONDUBIM;60711510;126;325; ;0;325
115;13897;FORTALEZA;1325;LAR FABIANO DE CRISTO;RUA CEL. JAIME ROLEMBERG, 100;MONDUBIM;60711510;127;332; ;0;332
115;13897;FORTALEZA;1325;LAR FABIANO DE CRISTO;RUA CEL. JAIME ROLEMBERG, 100;MONDUBIM;60711510;128;316;264;136;452
115;13897;FORTALEZA;1333;COLEGIO PROVECTO;RUA SUIÇA, 76;MARAPONGA;60711035;129;400; ;0;400
115;13897;FORTALEZA;1333;COLEGIO PROVECTO;RUA SUIÇA, 76;MARAPONGA;60711035;130;405; ;0;405
115;13897;FORTALEZA;1333;COLEGIO PROVECTO;RUA SUIÇA, 76;MARAPONGA;60711035;131;403; ;0;403
115;13897;FORTALEZA;1333;COLEGIO PROVECTO;RUA SUIÇA, 76;MARAPONGA;60711035;132;402; ;0;402
115;13897;FORTALEZA;1333;COLEGIO PROVECTO;RUA SUIÇA, 76;MARAPONGA;60711035;133;404; ;0;404
115;13897;FORTALEZA;1333;COLEGIO PROVECTO;RUA SUIÇA, 76;MARAPONGA;60711035;134;405; ;0;405
115;13897;FORTALEZA;1333;COLEGIO PROVECTO;RUA SUIÇA, 76;MARAPONGA;60711035;262;403; ;0;403
115;13897;FORTALEZA;1333;COLEGIO PROVECTO;RUA SUIÇA, 76;MARAPONGA;60711035;270;403; ;0;403
115;13897;FORTALEZA;1333;COLEGIO PROVECTO;RUA SUIÇA, 76;MARAPONGA;60711035;297;405; ;0;405
115;13897;FORTALEZA;1333;COLEGIO PROVECTO;RUA SUIÇA, 76;MARAPONGA;60711035;307;405; ;0;405
115;13897;FORTALEZA;1341;ESCOLA MUNICIPAL JOÃO ESTANISLAU FAÇANHA;RUA ONZE, S/N - CONJUNTO CAMPO DOS INGLESES;MONDUBIM;60712300;268;400; ;0;400
115;13897;FORTALEZA;1341;ESCOLA MUNICIPAL JOÃO ESTANISLAU FAÇANHA;RUA ONZE, S/N - CONJUNTO CAMPO DOS INGLESES;MONDUBIM;60712300;286;398; ;0;398
115;13897;FORTALEZA;1341;ESCOLA MUNICIPAL JOÃO ESTANISLAU FAÇANHA;RUA ONZE, S/N - CONJUNTO CAMPO DOS INGLESES;MONDUBIM;60712300;293;397;263;95;492
115;13897;FORTALEZA;1341;ESCOLA MUNICIPAL JOÃO ESTANISLAU FAÇANHA;RUA ONZE, S/N - CONJUNTO CAMPO DOS INGLESES;MONDUBIM;60712300;306;400; ;0;400
115;13897;FORTALEZA;1350;CENTRO DE SAUDE DA FAMILIA LUIZA TAVORA;TRAVESSA SAO JOSE, 940;ITAPERI;60761240;260;399; ;0;399
115;13897;FORTALEZA;1350;CENTRO DE SAUDE DA FAMILIA LUIZA TAVORA;TRAVESSA SAO JOSE, 940;ITAPERI;60761240;296;398; ;0;398
115;13897;FORTALEZA;1368;COLEGIO JUVENAL DE CARVALHO;RUA VICENTE SPINDOLA, 39;VILA UNIÃO;60420210;158;384; ;0;384
115;13897;FORTALEZA;1368;COLEGIO JUVENAL DE CARVALHO;RUA VICENTE SPINDOLA, 39;VILA UNIÃO;60420210;159;377; ;0;377
115;13897;FORTALEZA;1368;COLEGIO JUVENAL DE CARVALHO;RUA VICENTE SPINDOLA, 39;VILA UNIÃO;60420210;160;379; ;0;379
115;13897;FORTALEZA;1368;COLEGIO JUVENAL DE CARVALHO;RUA VICENTE SPINDOLA, 39;VILA UNIÃO;60420210;261;370; ;0;370
115;13897;FORTALEZA;1368;COLEGIO JUVENAL DE CARVALHO;RUA VICENTE SPINDOLA, 39;VILA UNIÃO;60420210;287;385; ;0;385
115;13897;FORTALEZA;1368;COLEGIO JUVENAL DE CARVALHO;RUA VICENTE SPINDOLA, 39;VILA UNIÃO;60420210;305;236; ;0;236
115;13897;FORTALEZA;1376;COLÉGIO AGNUS;RUA TEODORICO BARROSO, 827;MONTESE;60420120;179;387; ;0;387
115;13897;FORTALEZA;1376;COLÉGIO AGNUS;RUA TEODORICO BARROSO, 827;MONTESE;60420120;180;383; ;0;383
115;13897;FORTALEZA;1376;COLÉGIO AGNUS;RUA TEODORICO BARROSO, 827;MONTESE;60420120;208;335; ;0;335
115;13897;FORTALEZA;1376;COLÉGIO AGNUS;RUA TEODORICO BARROSO, 827;MONTESE;60420120;209;325; ;0;325
115;13897;FORTALEZA;1376;COLÉGIO AGNUS;RUA TEODORICO BARROSO, 827;MONTESE;60420120;283;388; ;0;388
115;13897;FORTALEZA;1376;COLÉGIO AGNUS;RUA TEODORICO BARROSO, 827;MONTESE;60420120;299;387; ;0;387
115;13897;FORTALEZA;1384;ESCOLA MUNICIPAL CAROLINO SUCUPIRA;RUA MUNDICA PAULA, 670;PARANGABA;60421410;249;396; ;0;396
115;13897;FORTALEZA;1384;ESCOLA MUNICIPAL CAROLINO SUCUPIRA;RUA MUNDICA PAULA, 670;PARANGABA;60421410;250;399; ;0;399
115;13897;FORTALEZA;1384;ESCOLA MUNICIPAL CAROLINO SUCUPIRA;RUA MUNDICA PAULA, 670;PARANGABA;60421410;251;387; ;0;387
115;13897;FORTALEZA;1384;ESCOLA MUNICIPAL CAROLINO SUCUPIRA;RUA MUNDICA PAULA, 670;PARANGABA;60421410;252;405; ;0;405
115;13897;FORTALEZA;1384;ESCOLA MUNICIPAL CAROLINO SUCUPIRA;RUA MUNDICA PAULA, 670;PARANGABA;60421410;253;399; ;0;399
115;13897;FORTALEZA;1384;ESCOLA MUNICIPAL CAROLINO SUCUPIRA;RUA MUNDICA PAULA, 670;PARANGABA;60421410;254;391; ;0;391
115;13897;FORTALEZA;1384;ESCOLA MUNICIPAL CAROLINO SUCUPIRA;RUA MUNDICA PAULA, 670;PARANGABA;60421410;255;404; ;0;404
115;13897;FORTALEZA;1384;ESCOLA MUNICIPAL CAROLINO SUCUPIRA;RUA MUNDICA PAULA, 670;PARANGABA;60421410;256;401; ;0;401
115;13897;FORTALEZA;1384;ESCOLA MUNICIPAL CAROLINO SUCUPIRA;RUA MUNDICA PAULA, 670;PARANGABA;60421410;267;348; ;0;348
115;13897;FORTALEZA;1384;ESCOLA MUNICIPAL CAROLINO SUCUPIRA;RUA MUNDICA PAULA, 670;PARANGABA;60421410;284;352; ;0;352
115;13897;FORTALEZA;1384;ESCOLA MUNICIPAL CAROLINO SUCUPIRA;RUA MUNDICA PAULA, 670;PARANGABA;60421410;285;290;266;22;312
115;13897;FORTALEZA;1406;DER;AV. GODOFREDO MACIEL, 3000;MARAPONGA;60710684;116;409; ;0;409
115;13897;FORTALEZA;1406;DER;AV. GODOFREDO MACIEL, 3000;MARAPONGA;60710684;117;397; ;0;397
115;13897;FORTALEZA;1406;DER;AV. GODOFREDO MACIEL, 3000;MARAPONGA;60710684;118;398; ;0;398
115;13897;FORTALEZA;1406;DER;AV. GODOFREDO MACIEL, 3000;MARAPONGA;60710684;119;405; ;0;405
115;13897;FORTALEZA;1406;DER;AV. GODOFREDO MACIEL, 3000;MARAPONGA;60710684;120;412; ;0;412
116;13897;FORTALEZA;1015;CAIC - MARIA ALVES CARIOCA;RUA SARGENTO BARBOSA 851;GRANJA LISBOA;60540491;1;426; ;0;426
116;13897;FORTALEZA;1015;CAIC - MARIA ALVES CARIOCA;RUA SARGENTO BARBOSA 851;GRANJA LISBOA;60540491;2;426; ;0;426
116;13897;FORTALEZA;1015;CAIC - MARIA ALVES CARIOCA;RUA SARGENTO BARBOSA 851;GRANJA LISBOA;60540491;3;420; ;0;420
116;13897;FORTALEZA;1015;CAIC - MARIA ALVES CARIOCA;RUA SARGENTO BARBOSA 851;GRANJA LISBOA;60540491;4;424; ;0;424
116;13897;FORTALEZA;1015;CAIC - MARIA ALVES CARIOCA;RUA SARGENTO BARBOSA 851;GRANJA LISBOA;60540491;5;420; ;0;420
116;13897;FORTALEZA;1015;CAIC - MARIA ALVES CARIOCA;RUA SARGENTO BARBOSA 851;GRANJA LISBOA;60540491;6;418; ;0;418
116;13897;FORTALEZA;1015;CAIC - MARIA ALVES CARIOCA;RUA SARGENTO BARBOSA 851;GRANJA LISBOA;60540491;7;423; ;0;423
116;13897;FORTALEZA;1015;CAIC - MARIA ALVES CARIOCA;RUA SARGENTO BARBOSA 851;GRANJA LISBOA;60540491;8;423; ;0;423
116;13897;FORTALEZA;1015;CAIC - MARIA ALVES CARIOCA;RUA SARGENTO BARBOSA 851;GRANJA LISBOA;60540491;9;422; ;0;422
116;13897;FORTALEZA;1015;CAIC - MARIA ALVES CARIOCA;RUA SARGENTO BARBOSA 851;GRANJA LISBOA;60540491;10;427; ;0;427
116;13897;FORTALEZA;1015;CAIC - MARIA ALVES CARIOCA;RUA SARGENTO BARBOSA 851;GRANJA LISBOA;60540491;272;422; ;0;422
116;13897;FORTALEZA;1015;CAIC - MARIA ALVES CARIOCA;RUA SARGENTO BARBOSA 851;GRANJA LISBOA;60540491;286;424; ;0;424
116;13897;FORTALEZA;1023;CENTRO DA CIDADANIA LUCIO ALCANTARA;AV B S/N 1 ETAPA;CONJUNTO CEARÁ;60533600;11;351; ;0;351
116;13897;FORTALEZA;1023;CENTRO DA CIDADANIA LUCIO ALCANTARA;AV B S/N 1 ETAPA;CONJUNTO CEARÁ;60533600;12;353; ;0;353
116;13897;FORTALEZA;1023;CENTRO DA CIDADANIA LUCIO ALCANTARA;AV B S/N 1 ETAPA;CONJUNTO CEARÁ;60533600;13;349; ;0;349
116;13897;FORTALEZA;1023;CENTRO DA CIDADANIA LUCIO ALCANTARA;AV B S/N 1 ETAPA;CONJUNTO CEARÁ;60533600;14;353; ;0;353
116;13897;FORTALEZA;1023;CENTRO DA CIDADANIA LUCIO ALCANTARA;AV B S/N 1 ETAPA;CONJUNTO CEARÁ;60533600;15;347; ;0;347
116;13897;FORTALEZA;1023;CENTRO DA CIDADANIA LUCIO ALCANTARA;AV B S/N 1 ETAPA;CONJUNTO CEARÁ;60533600;16;349; ;0;349
116;13897;FORTALEZA;1023;CENTRO DA CIDADANIA LUCIO ALCANTARA;AV B S/N 1 ETAPA;CONJUNTO CEARÁ;60533600;17;352; ;0;352
116;13897;FORTALEZA;1023;CENTRO DA CIDADANIA LUCIO ALCANTARA;AV B S/N 1 ETAPA;CONJUNTO CEARÁ;60533600;18;352; ;0;352
116;13897;FORTALEZA;1023;CENTRO DA CIDADANIA LUCIO ALCANTARA;AV B S/N 1 ETAPA;CONJUNTO CEARÁ;60533600;19;349; ;0;349
116;13897;FORTALEZA;1023;CENTRO DA CIDADANIA LUCIO ALCANTARA;AV B S/N 1 ETAPA;CONJUNTO CEARÁ;60533600;20;349; ;0;349
116;13897;FORTALEZA;1023;CENTRO DA CIDADANIA LUCIO ALCANTARA;AV B S/N 1 ETAPA;CONJUNTO CEARÁ;60533600;21;350; ;0;350
116;13897;FORTALEZA;1023;CENTRO DA CIDADANIA LUCIO ALCANTARA;AV B S/N 1 ETAPA;CONJUNTO CEARÁ;60533600;22;349; ;0;349
116;13897;FORTALEZA;1031;CENTRO DE EDUCACAO INFANTIL REITOR ANTONIO MARTINS FILHO;RUA HUMBERTO LOMEU 1220;GRANJA PORTUGAL;60541112;23;398; ;0;398
116;13897;FORTALEZA;1031;CENTRO DE EDUCACAO INFANTIL REITOR ANTONIO MARTINS FILHO;RUA HUMBERTO LOMEU 1220;GRANJA PORTUGAL;60541112;24;396; ;0;396
116;13897;FORTALEZA;1031;CENTRO DE EDUCACAO INFANTIL REITOR ANTONIO MARTINS FILHO;RUA HUMBERTO LOMEU 1220;GRANJA PORTUGAL;60541112;25;395; ;0;395
116;13897;FORTALEZA;1040;EMEIF IRMA ROCHA;RUA EMILIO DE MENEZES 2515;GRANJA PORTUGAL;60541424;26;363; ;0;363
116;13897;FORTALEZA;1040;EMEIF IRMA ROCHA;RUA EMILIO DE MENEZES 2515;GRANJA PORTUGAL;60541424;27;357;335;75;432
116;13897;FORTALEZA;1040;EMEIF IRMA ROCHA;RUA EMILIO DE MENEZES 2515;GRANJA PORTUGAL;60541424;28;363; ;0;363
116;13897;FORTALEZA;1040;EMEIF IRMA ROCHA;RUA EMILIO DE MENEZES 2515;GRANJA PORTUGAL;60541424;29;363; ;0;363
116;13897;FORTALEZA;1058;CENTRO EDUCACIONAL CARVALHO BARBOSA;AV. OSCAR ARARIPE 544;BOM JARDIM;60543452;30;361; ;0;361
116;13897;FORTALEZA;1058;CENTRO EDUCACIONAL CARVALHO BARBOSA;AV. OSCAR ARARIPE 544;BOM JARDIM;60543452;58;358; ;0;358
116;13897;FORTALEZA;1058;CENTRO EDUCACIONAL CARVALHO BARBOSA;AV. OSCAR ARARIPE 544;BOM JARDIM;60543452;59;364; ;0;364
116;13897;FORTALEZA;1058;CENTRO EDUCACIONAL CARVALHO BARBOSA;AV. OSCAR ARARIPE 544;BOM JARDIM;60543452;60;361; ;0;361
116;13897;FORTALEZA;1058;CENTRO EDUCACIONAL CARVALHO BARBOSA;AV. OSCAR ARARIPE 544;BOM JARDIM;60543452;61;363; ;0;363
116;13897;FORTALEZA;1058;CENTRO EDUCACIONAL CARVALHO BARBOSA;AV. OSCAR ARARIPE 544;BOM JARDIM;60543452;62;363; ;0;363
116;13897;FORTALEZA;1058;CENTRO EDUCACIONAL CARVALHO BARBOSA;AV. OSCAR ARARIPE 544;BOM JARDIM;60543452;63;361; ;0;361
116;13897;FORTALEZA;1058;CENTRO EDUCACIONAL CARVALHO BARBOSA;AV. OSCAR ARARIPE 544;BOM JARDIM;60543452;302;362; ;0;362
116;13897;FORTALEZA;1066;CENTRO MUNICIPAL DE EDUCACAO E SAUDE DOM LUSTOSA;RUA A S/N - CONJUNTO DOM LUSTOSA;BOM JARDIM;60543290;31;383; ;0;383
116;13897;FORTALEZA;1066;CENTRO MUNICIPAL DE EDUCACAO E SAUDE DOM LUSTOSA;RUA A S/N - CONJUNTO DOM LUSTOSA;BOM JARDIM;60543290;271;391; ;0;391
116;13897;FORTALEZA;1066;CENTRO MUNICIPAL DE EDUCACAO E SAUDE DOM LUSTOSA;RUA A S/N - CONJUNTO DOM LUSTOSA;BOM JARDIM;60543290;292;387; ;0;387
116;13897;FORTALEZA;1066;CENTRO MUNICIPAL DE EDUCACAO E SAUDE DOM LUSTOSA;RUA A S/N - CONJUNTO DOM LUSTOSA;BOM JARDIM;60543290;315;391; ;0;391
116;13897;FORTALEZA;1066;CENTRO MUNICIPAL DE EDUCACAO E SAUDE DOM LUSTOSA;RUA A S/N - CONJUNTO DOM LUSTOSA;BOM JARDIM;60543290;330;391; ;0;391
116;13897;FORTALEZA;1066;CENTRO MUNICIPAL DE EDUCACAO E SAUDE DOM LUSTOSA;RUA A S/N - CONJUNTO DOM LUSTOSA;BOM JARDIM;60543290;349;262; ;0;262
116;13897;FORTALEZA;1074;EMEIF DR. SÉRVULO MENDES BARROSO;RUA JOSE MARTINS 2239;GRANJA LISBOA;60540545;32;324; ;0;324
116;13897;FORTALEZA;1074;EMEIF DR. SÉRVULO MENDES BARROSO;RUA JOSE MARTINS 2239;GRANJA LISBOA;60540545;33;321; ;0;321
116;13897;FORTALEZA;1074;EMEIF DR. SÉRVULO MENDES BARROSO;RUA JOSE MARTINS 2239;GRANJA LISBOA;60540545;34;321; ;0;321
116;13897;FORTALEZA;1104;EDUCANDARIO SANTOS DUMONT;RUA GERALDO BARBOSA 240;BOM JARDIM;60543335;43;309; ;0;309
116;13897;FORTALEZA;1104;EDUCANDARIO SANTOS DUMONT;RUA GERALDO BARBOSA 240;BOM JARDIM;60543335;44;309; ;0;309
116;13897;FORTALEZA;1104;EDUCANDARIO SANTOS DUMONT;RUA GERALDO BARBOSA 240;BOM JARDIM;60543335;45;307; ;0;307
116;13897;FORTALEZA;1104;EDUCANDARIO SANTOS DUMONT;RUA GERALDO BARBOSA 240;BOM JARDIM;60543335;46;316; ;0;316
116;13897;FORTALEZA;1104;EDUCANDARIO SANTOS DUMONT;RUA GERALDO BARBOSA 240;BOM JARDIM;60543335;47;312; ;0;312
116;13897;FORTALEZA;1104;EDUCANDARIO SANTOS DUMONT;RUA GERALDO BARBOSA 240;BOM JARDIM;60543335;48;308; ;0;308
116;13897;FORTALEZA;1104;EDUCANDARIO SANTOS DUMONT;RUA GERALDO BARBOSA 240;BOM JARDIM;60543335;49;309; ;0;309
116;13897;FORTALEZA;1104;EDUCANDARIO SANTOS DUMONT;RUA GERALDO BARBOSA 240;BOM JARDIM;60543335;50;307; ;0;307
